ID_ENTREGA_CIDADE_REGIAO;ID_ENTREGA_CIDADE;BT_ATIVO;DT_CADASTRO;TX_NOME
C927264E-372B-4855-8C22-4C3E6EE79B0C;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.997;Jardim Guanabara III
84435F23-1024-46D4-A142-FB4981A8EDCF;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.997;Jardim Guanabara IV
D54595F6-73BC-4EA0-A8C4-95C92AB49899;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.833;Jardim Imperial
B3DB7AFD-BB03-421C-B802-912AA2472FA9;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.787;Jardim Ipanema
947B45F1-8F17-493B-BE58-FB09E8AC2854;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.953;Jardim Ipê
8E437749-E79B-4673-9F64-A228ED0ABF8F;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.780;Jardim Itaipu
4BF1EBCC-B19A-48D2-B5E2-F78A4F6A80CC;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.557;Jardim Lago Azul
431F44B5-21F5-4DF5-9797-7B51CE10C343;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.100;Jardim Lajeado
96B38E30-DF6D-4923-8637-3497CA82CFB9;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.343;Jardim Leblon
1B778031-448D-45EE-99CA-46FB6ACD1DC0;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.347;Jardim Leblon II
B7EBEDD1-BA51-4265-8830-A7B321EA804B;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.577;Jardim Liberdade
B728FC51-7950-4F04-A270-3F0CAEAF5293;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.120;Jardim Luz
EA796819-BB80-4475-BE92-C2EE6FC42927;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.080;Jardim Maria Helena
65BA38D0-A6B3-4016-A65B-46BE57C7E673;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.140;Jardim Mariliza
34AB3A2F-C72A-476B-86E7-BEF4BAFDCB45;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.167;Jardim Marques de Abreu
F15BBD9C-6B85-4E99-8B8D-714E5AB741FC;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.743;Jardim Mirabel
B672B037-BD9D-4F88-8ED2-760454733C99;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.420;Jardim Nova Esperança
468E0FC2-15D5-4598-9CA4-89EFBA644F2B;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.037;Jardim Novo Mundo
62EA75B9-E94D-4014-9B93-6DEBC8799296;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.040;Jardim Novo Mundo Extensão
A30BF1BA-2563-4C11-B850-4D2EB6320C54;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.040;Jardim Novo Mundo II
EDA6DBF6-3E44-45E5-BE02-4A38745429AE;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.410;Jardim Novo Petrópolis
26ECD6EA-C8CF-43D1-A68A-E9CA1B6267F7;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.363;Jardim Pampulha
25154873-CFAD-4CED-940F-495E2126441E;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.370;Jardim Petrópolis
EF0F7136-3A8B-4F5A-AC22-63E99B3AF9A7;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.677;Jardim Planalto
53AE447B-D59C-47FE-94C0-368304962EEF;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.717;Jardim Presidente
BDA802C0-F5A0-40EF-A568-866C51B40031;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.840;Jardim Real
AEFEC79D-2620-431E-BE06-1B62F44B1A35;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.937;Jardim Santa Cecília
830533D5-A943-4DF5-B881-687283EEEFDF;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.127;Jardim Santo Antônio
B6762721-1C17-444E-A4B5-72BF136AC28F;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.843;Jardim São José
9CB1C690-1D9A-4843-931F-FB7FFC50E8EB;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.917;Jardim Sônia Maria
1400799B-32E3-4767-9682-44DC42BB7D72;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.823;Jardim Vila Boa
C498B659-181A-49E7-A5F5-5F08380050F5;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.533;Jardim Vista Bela
07C6CA16-8DE2-4DFF-8B6B-4A012ED36482;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.140;Jardins Atenas
78358D17-DDE8-4534-A0C4-3A24422794E7;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.817;Jardins Lisboa
9D41EBBF-E570-44FE-A380-D7715F40B2A3;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.860;Jardins Madri
04B20985-E727-473E-85D3-A6F02B02F19A;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.877;Jardins Madri Complemento
E19C898F-800F-4ECE-89EE-6519FE31BF3C;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.143;Jardins Milão
920B8F60-63C1-4AA1-87D6-66CB2A5C7387;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.147;Jardins Munique
58CEA4CA-D3C9-48E8-AC11-98348AF530B9;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.143;Jardins Paris
DD36C94E-F5F0-48ED-8FBE-82ED6A6EF143;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.143;Jardins Valência
76BE8165-5C3D-4467-894A-6915BA729AE2;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.147;Jardins Verona
3BE73046-EC33-47F7-95D2-BAC6FC549E9B;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.677;Lorena Parque
93AD4638-A427-4EA7-A18D-E25B99027556;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.180;Loteamento Alphaville Residencial
FCFCA6EA-56C5-4B9C-B60B-968CBBDC95B4;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.117;Loteamento Areião I
E2DD1AB1-172C-4C17-92EF-26ECE6A1F18E;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.057;Loteamento Aruanã Park
B76A8583-ED0D-4C16-B7D6-22F851670149;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.120;Loteamento Celina Park
6801FF93-F9D4-406D-87D9-7E907B248803;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.000;Loteamento Estâncias Vista Alegre
9ED7AAD9-847E-4BAD-B45E-8F0277A0117D;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.070;Loteamento Grande Retiro
FAAD9FAC-FD69-41FB-9E20-B61B5278F178;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.953;Loteamento Mansões Goianas
C1C14FA2-EF08-44B8-A2F5-AFB42BDB745F;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.980;Loteamento Mansões Pereira
198E82D1-A935-4063-AE9D-E1F6878FDDE8;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.013;Loteamento Morada dos Sonhos
1C3D62CA-EA64-4891-8CBC-0CCDAEA182F9;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.137;Loteamento Portal do Sol I
5A81022D-4BED-4FA0-946E-E00369B6C1CA;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.140;Loteamento Portal do Sol II
4AEC4D0D-17EE-4AFA-BBED-4895DFE04F40;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.800;Loteamento Quinta do Rio Dourados
5F7BA45E-D7F6-4E28-AFBB-7FC1DA6A0EC2;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.670;Loteamento Tropical Verde
E5E11245-94D6-4286-B76F-8B510F95F5A7;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.853;Loteamento Tropical Ville
66F0C117-A6FB-4795-89EA-55FCC8889BB8;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.073;Loteamento Tupinambá dos Reis
02785047-4814-4BF1-BE4F-2BEA5899CBAD;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.103;Moinho dos Ventos
C9B06DC5-45F3-4C65-B256-1992F25DD8E5;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.280;Nossa Senhora de Fátima
20678A13-735E-4D38-97CB-DF59F311E842;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.917;Panorama Parque
B2749214-48BA-403C-BDA9-725AA9639EE8;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.137;Park Lozandes
E7DC9B1F-EA87-431F-9725-7FD2FDAD8533;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.127;Parque Acalanto
C2E13B92-57AF-4E20-B17B-9148D8174980;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.483;Parque Aeródromo Antônio Sebba Filho
8CF5AC42-6D39-4A07-80D5-A75D2CED7AC0;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.120;Parque Amazônia
F3A30F4E-1DC2-4899-9477-843D20075F85;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.687;Parque Anhanguera
13869900-4566-4E16-AD7B-D69E9B1664FF;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.700;Parque Anhanguera II
1F11EB01-603C-478E-BE08-F0193B87C0B3;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.147;Parque Atheneu
02C29F09-14A1-4CF6-A9AD-BF2837782744;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.950;Parque Balneário
8EB14568-184C-4F03-9A09-DCFC07B51D86;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.790;Parque Bom Jesus
B055BCF9-E694-40CE-8C32-714B9857F241;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.753;Parque Buriti
FDF5B498-F9C6-47DB-BBC5-BB0D096A90EE;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.090;Parque das Amendoeiras
51E8DD5F-BD05-4A75-86F1-4FCF73BBDB0D;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.090;Parque das Amendoeiras I
ACFF11ED-AB27-4E4A-AD8E-AD0C6A306F83;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.963;Parque das Flores
AFDB8559-8CD0-4582-8AD3-1A17E45D1E7E;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.127;Parque das Laranjeiras
F34761BA-FB60-4E8A-ACEF-EF8445CD6863;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.133;Parque das Laranjeiras Acréscimo
3F8230D5-21E6-450A-BAC1-EDB91797343C;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.953;Parque das Nações
B091124B-6287-4144-80EA-2902BC1012CD;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.863;Parque das Paineiras (1
05D34EA3-62D2-4166-B78B-3E37D48AF9E9;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.793;Parque Eldorado Oeste
4C7F780D-4EB7-42A6-A3DB-348DB523C36A;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.810;Parque Eldorado Oeste Extensão
7FB3EAFC-5BED-4A99-ACF2-5754B977014F;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.130;Parque Flamboyant
A5033DF1-15DB-4390-A5FB-D18B655401EB;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.970;Parque Industrial de Goiânia
BD49EBCE-51A4-42D0-B462-1D03FB9C4CED;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.667;Parque Industrial João Bras 2
47823C37-3ED6-4E28-8FD2-60E4B86F8D3D;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.660;Parque Industrial João Braz
F235164D-9FCB-4D66-8138-0E6B13DD103B;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.390;Parque Industrial Paulista
3AAC038C-CD5D-445C-A593-64DF5AF6B6D5;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.643;Parque Maracanã
47037E23-BF76-41E2-826A-FBD087D27E42;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.120;Parque Oeste Industrial
5DE720D5-AAB0-4546-BB05-0E5BEB137BC8;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.130;Parque Oeste Industrial Extensão
ACDDFF59-54BE-4F68-A902-7C6B61855450;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.703;Parque Paraíso
23BF1510-E580-4491-AB3E-739F6CC14704;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.130;Parque Santa Cruz
4FC4EDE8-4403-49D7-B591-33BE448F5FD4;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.050;Parque Santa Maria
B4DF88B1-2297-4F87-8456-F49D5D3A44AC;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.927;Parque Santa Rita
AC6BE2FA-96E0-4616-90F8-686120842F90;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.023;Privê Residencial Elza Fronza
00279756-7049-43E8-B401-1D54B8BE41F9;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.027;Privê Residencial Itanhangá
51403FAA-C05D-4837-9243-57F45E14673F;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.960;Recanto Barravento
4A2E7C8A-BFE4-4E40-8454-65A20FC30202;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.177;Recreio do Funcionário Público
B7F6D0D8-129B-4455-BA01-15ACB07C57C0;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.940;Recreio Panorama
FB554C4A-8AFA-486A-9341-3671F9EED5C2;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.400;Residencial 14 Bis
84571E68-2CE2-46EF-B6A0-00D8C264EB75;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.417;Residencial 14 Bis Extensão
C4DB3D04-33F7-4B26-B224-9492737C6726;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.990;Residencial Aldeia do Vale
96A541D8-F7B9-457A-A04F-B96DB792144A;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.023;Residencial Alice Barbosa
C1B547B6-5757-4BD8-9BB9-B4DB1F9AD3D7;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.023;Residencial Alice Barbosa Extensão
57F7E10E-72A6-45AF-B716-8068F9BC9C81;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.137;Residencial Alphaville Flamboyant
C475ED87-05E1-4CC5-8D41-1AC57895922D;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.797;Residencial Ana Clara
AD4A89EB-64D6-4717-995D-7111E0834382;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.810;Residencial Ana Moraes
A211D5EC-3E18-4F20-B4DB-23EA49EC91AE;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.537;Residencial Anglo
DB793225-57B1-43F9-841F-20E8B1822280;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.773;Residencial Anicuns
9C7D4FF6-FD83-484A-8B03-F90A52FB24A4;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.020;Residencial Antônio Barbosa
7B873793-348E-4BF0-BFCF-1A3765AFE8D6;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.033;Residencial Antônio Carlos Pires
03BC16BC-0C3C-4A61-BE3B-18AE3CEEB26D;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.937;Residencial Aquários
A12177F0-7E14-4CB0-B8FE-320CA68D0FBE;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.840;Residencial Aquários II
04DEADF7-D4F0-4CF2-BBA3-F89831D62B1E;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.150;Residencial Arco Verde
107464E6-23E1-46D6-8B81-10A25DDEF704;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.050;Residencial Aruanã
17F1CA65-A067-4882-859E-AF26C9AFAD75;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.030;Residencial Atalaia
68B115F2-6F65-4680-9220-55F2F72320E1;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.950;Residencial Balneário
7B7D4511-55B5-4727-8F48-0BFFD9D93AFA;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.760;Residencial Barcelona
A61CA126-B498-45A4-BE55-9BA3F290F562;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.957;Residencial Barravento
FC9AEF3C-C62D-4E7A-8E75-D58B17F56150;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.647;Residencial Beatriz Nascimento
137BD440-393F-4C23-97B2-FAD06C5D67BA;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.007;Residencial Bela Goiânia
5D4B0473-23FF-4022-9D4A-601EDD13CECB;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.103;Residencial Belo Horizonte
0E9D6A71-4D30-4275-8E0A-377F42242C7B;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.103;Residencial Belo Horizonte Complemento
8D703294-A521-4984-AF5E-E4403E7A667D;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.800;Residencial Bertim Belchior 1ª etapa
38A03683-CCAB-4CB0-BEB9-9622DAFE10EF;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.803;Residencial Bertim Belchior 2ª etapa
40D6B320-A3A9-45EC-B730-98ED1948A9CC;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.920;Residencial Bethel
0F4D71CC-3DD1-446C-A748-81238661D2A2;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.510;Residencial Bosque dos Buritis
5DAEF952-7386-4881-9A2C-C3308866E514;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.017;Residencial Brasil Central
521727B8-6217-485E-AA15-F1EDF0512E2E;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.567;Residencial Brisas da Mata
D218E061-34DF-4F3F-9554-92FE15A18025;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.150;Residencial Brisas do Cerrado
73BEAECF-D7FC-4DFF-A9A2-2DC152199938;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.183;Residencial Buena Vista I
6EF66261-8CEE-4E5F-8E0D-F771522965B3;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.183;Residencial Buena Vista II
1FFF21DA-41DE-4CD3-AEDB-F26EFB147143;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.183;Residencial Buena Vista III
7D6B2D05-8232-4D15-ABED-933698264039;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.187;Residencial Buena Vista IV
38104E75-7432-451E-9948-C650F17704D1;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.807;Residencial Campos Dourados
BB664726-3955-4B4F-A457-89A150BF612E;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.010;Residencial Campus
B5D8E8D8-5692-42AE-8BAE-19478395D4A1;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.017;Residencial Canadá
EF66F17C-ADA4-4686-88E0-31DF46205498;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.503;Residencial Carla Cristina
6A1A48B7-0BD1-485D-B4F6-78CB15BEBA2B;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.683;Residencial Celeste
82E6AF20-202D-4FD0-A42F-0265CAF5A371;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.853;Residencial Center Ville
4556A7B2-5AAD-45D4-8CA8-FD8A993B2E98;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.360;Residencial Cidade Verde
436BD6E2-271D-4213-97A9-6F07360A4297;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.140;Residencial Cléa Borges
E11917A7-EFC3-4B72-A892-A1A7CD37A639;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.097;Residencial Costa Paranhos
F071E275-303D-454F-A989-AAA217ED4DCD;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.967;Residencial das Acácias
68627D26-3A47-44DC-9463-C7D2A3EC4639;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.147;Residencial Della Penna
602E1605-775B-4600-B6EE-371333346869;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.160;Residencial Della Penna Extensão
CF313BD0-F38F-44EB-820A-EBB3B2602DDB;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.840;Residencial Dezopi
5D61AF25-D088-4B9F-A018-8AC05B3D57A5;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.130;Residencial Dom Rafael
4F2F39FF-1F21-4BB0-950D-67DAA4BA8728;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.030;Residencial dos Ipês
D861454E-544F-4F99-A6F5-E9A884D30457;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.030;Residencial dos Ipês Extensão
ECB34CC1-A44E-43E6-8D6D-9D53CC372FB3;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.850;Residencial Eldorado
1DBB0CF3-A058-4987-BF04-4F96AF1CD979;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.130;Residencial Eldorado Expansão
EE8D8220-5524-4220-AB77-7931821BDBEF;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.043;Residencial Eli Forte
8B1316A8-4AC1-4BB7-B58E-8C32385842AA;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.063;Residencial Eli Forte Extensão
3E850702-8178-47DD-8293-9446C844AA35;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.000;Residencial Felicidade
227E5A08-AD5F-4147-8284-6F63B758761F;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.110;Residencial Fidelis
97607626-36A7-454A-AE13-CA29D5A89417;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.717;Residencial Flamingo
42210436-6C9E-46C1-A6C6-2A5DED5A64E2;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.080;Residencial Flórida
8AC44AEA-594B-4CC9-BAFF-A7BF0311F0D6;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.640;Residencial Fonte das Águas
F4CAABFB-952A-4CD1-A017-6024AC4CC208;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.577;Residencial Fortaleza
669CD89E-7AB4-4AA0-A598-3FBAD4652F35;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.023;Residencial Forteville
B26F7E64-E487-40B4-A36F-38BF0A61E47E;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.037;Residencial Forteville Extensão
7B315E4B-1D42-4712-A487-AB0387291A77;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.140;Residencial Goiânia Golfe Clube
5198EA1D-59D7-465D-A2A4-C807D92E97A0;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.710;Residencial Goiânia Viva
5683C390-46A8-4486-BC40-53B03A47D4A6;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.733;Residencial Goyaz Park
5038F7F4-B4B5-4E3C-A2D7-F8CFB899B4CE;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:01.833;Residencial Granville
D9DDB480-3FCA-4171-B4BF-4373620F985C;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.633;Residencial Green Park
C284A8D0-BAC0-47DC-B487-0E4106BFF029;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.997;Residencial Guanabara
3026CAC9-7EC6-4BF6-B64C-92FE7CF9A342;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:02.927;Residencial Guarema
AD0141E0-5C23-4C5E-B8DB-7CE06AC428FE;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.097;Residencial Havaí
382BB5B8-FFF4-45B1-A145-96473A258C1B;0AA91E1E-042A-E711-80BB-001EC9E44883;1;2017-09-13 10:49:03.097;Residencial Havaí Extensão
